isClosed,status,founded_at,funding_total_usd,milestones,ca_non_ca,closed_at_year,duration_days,log_funding_total_usd
1,3,2010,3000.0,1.0,0,2013,823,8.006367567650246
1,2,1999,5820307.0,1.0,1,0,0,15.576863567457329
1,3,2009,1200000.0,1.0,0,2012,1123,13.997832114758229
0,4,2009,734650.0,1.0,0,0,0,13.507149474304091
1,2,2010,2212000.0,2.0,0,0,0,14.609407641624362
1,3,1984,21950000.0,1.0,0,2013,10652,16.904277697485455
0,4,1998,1010000.0,4.0,1,0,0,13.825460888817442
1,2,2006,3000000.0,4.0,0,0,0,14.914122846632385
0,4,2006,3176478.0,1.0,0,0,0,14.971283593802944
0,4,2008,5120000.0,3.0,1,0,0,15.44866499701569
1,2,2004,6500000.0,1.0,1,0,0,15.687312734865866
0,4,2010,25000.0,2.0,0,0,0,10.126631103850338
0,4,2008,2435000.0,1.0,0,0,0,14.705457314498828
0,4,2010,11000000.0,1.0,0,0,0,16.213405830762646
1,3,2010,20000.0,1.0,0,2013,1216,9.903487552536127
1,2,2004,1000000.0,1.0,1,0,0,13.815510557964274
0,4,2007,3500000.0,1.0,0,0,0,15.068273526459642
1,2,1998,4650000.0,1.0,0,0,0,15.35237777756354
0,4,2010,2500000.0,3.0,1,0,0,14.73180128983843
0,4,2010,7720000.0,2.0,1,0,0,15.859324922000958
0,4,2010,144060.0,2.0,0,0,0,11.877985158443352
0,4,2011,1000050.0,2.0,1,0,0,13.815560556714315
1,2,2002,4000000.0,3.0,0,0,0,15.201804919084164
0,4,1993,9544343.0,1.0,0,0,0,16.071459180923828
0,4,2009,8000000.0,3.0,0,0,0,15.89495209964411
0,4,2010,250000.0,2.0,1,0,0,12.429216196844385
1,2,2007,4700000.0,1.0,0,0,0,15.363073066680286
0,4,2010,1098900.0,1.0,0,0,0,13.909820237435015
0,4,1988,160000.0,1.0,0,0,0,11.982929094215963
1,3,2009,500000.0,1.0,0,2011,1091,13.122363377404328
0,4,2005,12000000.0,2.0,0,0,0,16.300417207752275
0,4,2009,1000000.0,1.0,0,0,0,13.815510557964274
0,4,2010,1500.0,1.0,0,0,0,7.313220387090301
0,4,2010,10000000.0,2.0,0,0,0,16.11809565095832
0,4,2007,1500000.0,1.0,1,0,0,14.22097566607244
1,3,2003,1100000.0,1.0,0,2012,3610,13.9108207377686
0,4,2007,858800.0,1.0,0,0,0,13.663291344986764
0,4,2009,2000000.0,1.0,0,0,0,14.50865773852422
0,4,2009,250000.0,1.0,1,0,0,12.429216196844385
1,3,2011,100000.0,3.0,1,2012,358,11.512925464970229
0,4,2010,3000000.0,1.0,0,0,0,14.914122846632385
0,4,2011,2510000.0,3.0,0,0,0,14.735793311107969
0,4,2008,3000000.0,1.0,0,0,0,14.914122846632385
0,4,2010,25000.0,1.0,0,0,0,10.126631103850338
0,4,2009,1345000.0,1.0,0,0,0,14.111904571018076
1,3,2006,25000.0,1.0,0,2011,2062,10.126631103850338
0,4,2010,500000.0,1.0,0,0,0,13.122363377404328
1,2,2002,7000000.0,4.0,1,0,0,15.761420707019589
1,3,2009,250000.0,1.0,0,2011,722,12.429216196844385
0,4,2010,700000.0,1.0,0,0,0,13.458835614025542
1,2,2010,5900000.0,1.0,1,0,0,15.590462908875947
0,4,2010,500000.0,1.0,0,0,0,13.122363377404328
1,3,2011,27000.0,1.0,0,2013,882,10.203592144986466
1,3,2010,500000.0,1.0,1,2012,851,13.122363377404328
0,4,2011,5705000.0,1.0,1,0,0,15.556853541278311
1,3,2007,1250000.0,1.0,0,2010,1093,14.038654109278484
1,2,2005,9400000.0,3.0,1,0,0,16.056220247240233
1,2,2009,2600000.0,2.0,1,0,0,14.77102200299171
0,4,2009,1500000.0,2.0,1,0,0,14.22097566607244
0,4,2011,7550000.0,3.0,0,0,0,15.837058121225208
0,4,2010,200000.0,1.0,0,0,0,12.206072645530174
0,4,2009,1500000.0,1.0,0,0,0,14.22097566607244
0,4,2008,150000.0,2.0,0,0,0,11.918390573078392
0,4,2010,500000.0,1.0,1,0,0,13.122363377404328
0,4,2008,1200000.0,1.0,0,0,0,13.997832114758229
0,4,2010,1360000.0,2.0,0,0,0,14.122995257712237
0,4,2010,100000.0,1.0,0,0,0,11.512925464970229
0,4,2010,297151.0,2.0,0,0,0,12.601995706092865
0,4,2005,7747010.0,1.0,0,0,0,15.86281752043546
0,4,2008,8586808.0,2.0,0,0,0,15.965737630024188
0,4,2010,22000000.0,3.0,0,0,0,16.90655301132259
0,4,2009,100000.0,1.0,0,0,0,11.512925464970229
0,4,2008,10000.0,1.0,0,0,0,9.210340371976184
0,4,2010,550000.0,1.0,1,0,0,13.217673557208654
1,3,2009,250000.0,1.0,0,2011,774,12.429216196844385
0,4,2009,7700000.0,2.0,0,0,0,15.856730886823913
1,3,2010,1300000.0,1.0,1,2012,792,14.077874822431763
0,4,2009,370200.0,1.0,0,0,0,12.821798679121532
0,4,2008,29000000.0,2.0,0,0,0,17.182806387950748
0,4,2011,300000.0,1.0,0,0,0,12.611537753638338
0,4,2005,4000000.0,3.0,1,0,0,15.201804919084164
0,4,2011,1450000.0,1.0,0,0,0,14.187074114396758
0,4,2009,1525000.0,3.0,1,0,0,14.237504968023648
0,4,2007,4000000.0,1.0,0,0,0,15.201804919084164
0,4,2011,10000000.0,1.0,0,0,0,16.11809565095832
0,4,2003,10000000.0,1.0,0,0,0,16.11809565095832
0,4,2009,500000.0,2.0,0,0,0,13.122363377404328
0,4,2008,55000.0,1.0,1,0,0,10.915088464214609
0,4,2011,960000.0,2.0,1,0,0,13.77468856344402
0,4,2006,1500000.0,2.0,0,0,0,14.22097566607244
0,4,2010,4600000.0,2.0,1,0,0,15.341566861459324
0,4,1984,4200000.0,1.0,0,0,0,15.250595083253597
1,2,2009,9356180.0,4.0,1,0,0,16.05154764549216
0,1,1984,9751048.0,1.0,0,0,0,16.092885324377185
1,3,2010,5900000.0,1.0,1,2013,1277,15.590462908875947
0,4,2010,20200000.0,3.0,1,0,0,16.821193162371433
1,2,2004,9900000.0,2.0,1,0,0,16.108045315104818
0,4,2008,200000.0,1.0,1,0,0,12.206072645530174
1,2,2011,1000000.0,3.0,1,0,0,13.815510557964274
0,4,2010,10450000.0,2.0,1,0,0,16.162112536375094
0,4,2010,1400000.0,2.0,0,0,0,14.151982794585487
0,4,1995,11927400.0,1.0,1,0,0,16.294348832350668
0,4,2007,6800000.0,1.0,1,0,0,15.732433170146336
0,4,2008,250000.0,1.0,0,0,0,12.429216196844385
0,4,2009,1000000.0,1.0,1,0,0,13.815510557964274
0,4,2010,1000000.0,2.0,0,0,0,13.815510557964274
0,4,2007,1000000.0,1.0,0,0,0,13.815510557964274
0,4,2010,600000.0,2.0,1,0,0,13.304684934198283
0,4,2010,50000.0,1.0,1,0,0,10.819778284410283
0,4,2010,6000000.0,3.0,0,0,0,15.60727002719233
0,4,2009,1000000.0,1.0,0,0,0,13.815510557964274
0,4,2010,3000000.0,2.0,0,0,0,14.914122846632385
0,4,2011,500000.0,3.0,0,0,0,13.122363377404328
0,4,2011,140000.0,1.0,1,0,0,11.84939770159144
0,4,2010,1200000.0,2.0,1,0,0,13.997832114758229
0,4,2010,85000.0,1.0,1,0,0,11.350406535472452
0,4,2011,2649997.0,2.0,1,0,0,14.790069065886293
0,4,2010,100000.0,1.0,1,0,0,11.512925464970229
1,3,2010,86548.0,1.0,0,2011,699,11.36845445230732
0,4,2007,7200000.0,1.0,0,0,0,15.789591583986285
0,4,2008,21089000.0,2.0,0,0,0,16.864262135493902
0,4,1999,2000000.0,1.0,0,0,0,14.50865773852422
0,4,2011,646500.0,1.0,0,0,0,13.379328477194049
0,4,2007,825000.0,1.0,0,0,0,13.623138665316818
1,2,2006,6360000.0,5.0,0,0,0,15.665538935316304
0,4,2009,8200000.0,3.0,0,0,0,15.91964471223448
0,4,2010,1250000.0,3.0,0,0,0,14.038654109278484
1,2,2007,2000000.0,2.0,0,0,0,14.50865773852422
0,4,2011,1018000.0,2.0,0,0,0,13.833350476092605
0,4,2010,2762203.0,3.0,0,0,0,14.831539107716171
0,4,2007,100000.0,1.0,0,0,0,11.512925464970229
0,4,2010,867685.0,1.0,0,0,0,13.673584024551367
0,4,2008,2330000.0,2.0,0,0,0,14.661378825541885
0,4,2010,5662500.0,1.0,1,0,0,15.549376048773428
0,4,2010,1200000.0,2.0,1,0,0,13.997832114758229
0,4,2008,22199985.0,1.0,1,0,0,16.915602171166604
0,4,2010,1000000.0,2.0,1,0,0,13.815510557964274
0,4,2008,500000.0,1.0,0,0,0,13.122363377404328
0,4,2007,2000000.0,1.0,0,0,0,14.50865773852422
0,4,2006,4600000.0,1.0,0,0,0,15.341566861459324
0,4,2006,55000.0,1.0,0,0,0,10.915088464214609
0,4,2006,4800000.0,1.0,0,0,0,15.38412647587812
0,4,2008,5600000.0,3.0,0,0,0,15.538277155705378
0,4,2007,7494980.0,1.0,0,0,0,15.829744021069644
0,4,2011,30000.0,2.0,1,0,0,10.308952660644293
0,4,2009,1500000.0,1.0,0,0,0,14.22097566607244
0,4,2009,1165095.0,2.0,0,0,0,13.968313186721698
0,4,2010,900000.0,2.0,1,0,0,13.710150042306449
0,4,2002,12000000.0,1.0,0,0,0,16.300417207752275
0,4,2010,1780000.0,2.0,0,0,0,14.392123922268269
0,4,2009,700000.0,2.0,1,0,0,13.458835614025542
0,4,2008,11400000.0,1.0,0,0,0,16.249123913364723
0,4,2009,3000000.0,1.0,1,0,0,14.914122846632385
0,4,2010,300000.0,1.0,0,0,0,12.611537753638338
0,4,2004,10000000.0,3.0,0,0,0,16.11809565095832
0,4,2010,7000000.0,2.0,0,0,0,15.761420707019589
0,4,2009,500000.0,1.0,0,0,0,13.122363377404328
0,4,2008,350000.0,1.0,0,0,0,12.765688433465597
1,2,1999,27000000.0,1.0,0,0,0,17.111347423968603
0,4,2009,6400000.0,1.0,0,0,0,15.6718085483299
0,4,2010,8963293.0,2.0,1,0,0,16.008648239752755
1,3,2010,25000.0,1.0,0,2011,549,10.126631103850338
1,2,2007,375000.0,3.0,1,0,0,12.834681304952548
0,4,2010,1200000.0,2.0,1,0,0,13.997832114758229
1,3,2010,1200000.0,3.0,1,2013,1247,13.997832114758229
0,4,2010,24000000.0,2.0,1,0,0,16.99356438831222
0,4,2010,7372075.0,3.0,0,0,0,15.813209771350053
0,4,2008,75000.0,1.0,0,0,0,11.225243392518449
0,1,2003,10200000.0,2.0,0,0,0,16.1378982782545
0,4,2010,9000000.0,1.0,0,0,0,16.012735135300492
0,4,2011,3030503.0,1.0,0,0,0,14.92423917030864
0,4,2009,2220000.0,1.0,0,0,0,14.613017753848462
1,2,2006,4000000.0,3.0,1,0,0,15.201804919084164
1,2,2008,1750000.0,1.0,0,0,0,14.375126345899696
0,4,2009,585000.0,1.0,0,0,0,13.279367126213993
0,4,2007,700000.0,1.0,1,0,0,13.458835614025542
0,4,2010,1000000.0,1.0,1,0,0,13.815510557964274
0,4,2010,320000.0,2.0,0,0,0,12.676076274775909
0,4,2009,3000000.0,2.0,0,0,0,14.914122846632385
1,3,2011,253195.0,1.0,0,2013,731,12.441915221821793
0,4,1999,5330000.0,1.0,0,0,0,15.488861796142029
0,4,2008,500000.0,1.0,0,0,0,13.122363377404328
0,4,2010,200000.0,1.0,0,0,0,12.206072645530174
0,4,2010,3400000.0,3.0,1,0,0,15.03928598958639
0,4,2009,522967.0,1.0,0,0,0,13.167273643541987
0,4,2011,10000000.0,3.0,1,0,0,16.11809565095832
0,4,2010,15973200.0,1.0,0,0,0,16.58642287582311
1,3,2010,50000.0,1.0,0,2012,662,10.819778284410283
0,4,2011,5475000.0,2.0,1,0,0,15.515702833666838
0,4,2005,18000000.0,1.0,0,0,0,16.70588231586044
0,4,2007,7000000.0,1.0,1,0,0,15.761420707019589
0,4,1996,4500000.0,1.0,0,0,0,15.319587954740548
1,2,2011,16500000.0,3.0,0,0,0,16.61887093887081
1,2,2006,1000000.0,2.0,0,0,0,13.815510557964274
0,4,2009,650000.0,2.0,0,0,0,13.38472764187182
0,4,2009,15277494.0,1.0,0,0,0,16.541891323016717
0,4,2010,12000000.0,4.0,1,0,0,16.300417207752275
0,4,2010,350000.0,1.0,0,0,0,12.765688433465597
1,2,2009,2000000.0,1.0,0,0,0,14.50865773852422
0,4,2010,17385708.0,1.0,0,0,0,16.671159047357595
0,4,2007,10000000.0,1.0,0,0,0,16.11809565095832
0,4,2009,9500000.0,1.0,0,0,0,16.06680235657077
0,4,1969,11750000.0,1.0,0,0,0,16.279363798554442
0,4,2010,19311.0,1.0,0,0,0,9.868430160720726
0,4,2010,15000000.0,2.0,0,0,0,16.523560759066484
0,4,2010,622125.0,3.0,0,0,0,13.340896316160856
0,4,1992,6000000.0,3.0,0,0,0,15.60727002719233
0,4,2010,2474615.0,1.0,0,0,0,14.721595386329351
0,4,2010,10500000.0,3.0,0,0,0,16.166885815127753
0,4,2010,250000.0,1.0,0,0,0,12.429216196844385
0,4,2009,500000.0,1.0,0,0,0,13.122363377404328
0,4,2010,713882.0,1.0,0,0,0,13.478472961557332
1,3,2007,9400000.0,3.0,1,2010,989,16.056220247240233
0,4,2000,17920500.0,1.0,0,0,0,16.701455866907526
0,4,2009,11300000.0,2.0,0,0,0,16.240313283682568
0,4,2010,20000.0,1.0,0,0,0,9.903487552536127
0,4,2010,3697600.0,2.0,0,0,0,15.123194518502252
1,3,2009,50000.0,1.0,0,2012,917,10.819778284410283
0,4,2005,3000000.0,1.0,0,0,0,14.914122846632385
1,3,2006,300000.0,1.0,0,2012,2256,12.611537753638338
0,4,2010,10000.0,2.0,0,0,0,9.210340371976184
0,4,2010,7500000.0,2.0,1,0,0,15.83041357850654
0,4,2007,1747668.0,1.0,0,0,0,14.37379288580826
0,4,2006,750000.0,1.0,1,0,0,13.527828485512494
0,4,1983,2000000.0,1.0,0,0,0,14.50865773852422
0,4,2009,13600000.0,1.0,0,0,0,16.42558035070628
0,4,2011,3910000.0,2.0,1,0,0,15.179047931961549
1,2,2010,650206.0,3.0,1,0,0,13.385044514739231
1,2,2001,3000000.0,1.0,0,0,0,14.914122846632385
0,4,2010,200000.0,1.0,0,0,0,12.206072645530174
1,2,2004,26500000.0,3.0,0,0,0,17.09265529095645
0,4,2001,5500000.0,2.0,0,0,0,15.5202586502027
0,4,2009,1392000.0,1.0,0,0,0,14.146252119876502
0,4,2010,100000.0,1.0,0,0,0,11.512925464970229
0,4,2009,100000.0,1.0,0,0,0,11.512925464970229
0,4,2009,3000000.0,1.0,0,0,0,14.914122846632385
1,3,2006,80000.0,1.0,0,2008,387,11.289781913656018
0,4,2007,3225000.0,2.0,0,0,0,14.98644350821201
0,4,2008,500000.0,1.0,0,0,0,13.122363377404328
0,4,2002,11000000.0,2.0,0,0,0,16.213405830762646
0,4,2012,265000.0,1.0,0,0,0,12.48748510496836
0,4,2002,19000000.0,1.0,0,0,0,16.759949537130716
0,4,2011,425000.0,2.0,1,0,0,12.959844447906551
0,4,2011,750000.0,1.0,0,0,0,13.527828485512494
0,4,2011,200000.0,1.0,0,0,0,12.206072645530174
1,2,2000,12900000.0,2.0,0,0,0,16.3727378693319
0,4,2010,250000.0,2.0,0,0,0,12.429216196844385
1,2,1998,13500000.0,1.0,0,0,0,16.41820024340866
0,4,2010,280000.0,1.0,1,0,0,12.542544882151386
0,4,1998,24000000.0,1.0,1,0,0,16.99356438831222
0,4,2002,20000000.0,1.0,0,0,0,16.811242831518264
0,4,2004,600000.0,1.0,0,0,0,13.304684934198283
1,3,2010,550200.0,1.0,0,2011,442,13.218037127472613
0,4,2005,2000000.0,1.0,1,0,0,14.50865773852422
0,4,2010,1000000.0,2.0,0,0,0,13.815510557964274
0,4,2010,750000.0,2.0,0,0,0,13.527828485512494
1,3,2010,159352.0,1.0,0,2013,1035,11.97887087075511
0,4,2011,800000.0,3.0,1,0,0,13.592367006650065
1,2,2009,500000.0,2.0,1,0,0,13.122363377404328
0,4,2007,13000000.0,1.0,0,0,0,16.38045991542581
0,4,2010,365000.0,1.0,0,0,0,12.80765263256463
0,4,2009,13800000.0,2.0,0,0,0,16.440179150127435
0,4,2010,13274404.0,1.0,0,0,0,16.401348227662556
0,4,2009,1700000.0,1.0,0,0,0,14.346138809026444
0,4,2009,15000.0,2.0,0,0,0,9.615805480084347
0,4,2010,500000.0,1.0,1,0,0,13.122363377404328
0,4,2007,115000.0,1.0,1,0,0,11.652687407345388
0,4,2006,400000.0,3.0,0,0,0,12.89921982609012
0,4,2007,2500000.0,3.0,0,0,0,14.73180128983843
0,4,2010,325000.0,1.0,0,0,0,12.691580461311874
1,3,2010,3500000.0,2.0,1,2012,761,15.068273526459642
0,4,2001,17500000.0,2.0,0,0,0,16.67771143889374
0,4,2010,220000.0,2.0,1,0,0,12.301382825334498
0,4,1999,22400000.0,2.0,1,0,0,16.924571516825267
1,2,2007,6261912.0,3.0,0,0,0,15.64999612775154
0,4,2011,1000000.0,2.0,0,0,0,13.815510557964274
1,2,2011,1730000.0,2.0,0,0,0,14.363631966473962
0,4,2008,12914400.0,1.0,0,0,0,16.373853525825457
0,4,2011,5500000.0,1.0,0,0,0,15.5202586502027
0,4,2010,13500000.0,3.0,0,0,0,16.41820024340866
0,4,2009,2079150.0,1.0,0,0,0,14.547469714309608
0,4,2010,15000000.0,3.0,0,0,0,16.523560759066484
0,4,2009,360000.0,1.0,0,0,0,12.793859310432293
0,4,2007,750000.0,1.0,0,0,0,13.527828485512494
0,4,2006,5000000.0,1.0,0,0,0,15.424948470398377
0,4,2010,17400000.0,2.0,0,0,0,16.671980764184756
1,3,2007,2000000.0,2.0,0,2009,877,14.50865773852422
0,4,2009,150000.0,1.0,0,0,0,11.918390573078392
0,4,2008,1104000.0,1.0,0,0,0,13.914450505819175
1,3,2009,50000.0,1.0,0,2012,1035,10.819778284410283
0,4,2011,10136.0,1.0,0,0,0,9.223848722000977
0,4,2010,2600000.0,1.0,0,0,0,14.77102200299171
0,4,2010,250000.0,3.0,0,0,0,12.429216196844385
0,4,2009,15000.0,1.0,0,0,0,9.615805480084347
0,4,2009,3000000.0,2.0,0,0,0,14.914122846632385
0,4,2010,1200000.0,3.0,0,0,0,13.997832114758229
0,4,2010,1198811.0,2.0,0,0,0,13.996840790225056
1,3,2007,5666100.0,1.0,0,2009,1028,15.550011608352047
1,2,2011,1630000.0,2.0,0,0,0,14.304090572782943
0,4,2010,853078.0,1.0,1,0,0,13.656606264262772
1,2,2010,1155000.0,2.0,1,0,0,13.959610901938031
0,4,2007,408750.0,2.0,0,0,0,12.9208590011936
0,4,2009,20500000.0,3.0,1,0,0,16.835935444108635
0,4,2010,1048000.0,1.0,0,0,0,13.862394143863124
1,2,2010,12010000.0,2.0,0,0,0,16.301250194056166
0,4,2010,248812.0,1.0,0,0,0,12.424452870195314
1,2,1999,4800000.0,1.0,0,0,0,15.38412647587812
0,4,2007,1150000.0,5.0,0,0,0,13.955272500339431
0,4,2010,7400000.0,1.0,0,0,0,15.816990558174398
0,4,2009,1611780.0,1.0,0,0,0,14.292849716308156
0,4,2010,5647230.0,1.0,0,0,0,15.54667571741648
0,4,2010,1200000.0,2.0,1,0,0,13.997832114758229
0,4,2010,1100000.0,2.0,1,0,0,13.9108207377686
0,4,2008,27329746.0,1.0,0,0,0,17.123486264044743
0,1,1996,9410322.0,2.0,1,0,0,16.057317729892155
0,4,2005,1300000.0,1.0,0,0,0,14.077874822431763
0,4,2010,700000.0,2.0,1,0,0,13.458835614025542
0,4,2010,550000.0,1.0,0,0,0,13.217673557208654
0,4,2001,9350003.0,2.0,0,0,0,16.050887222120434
0,4,2008,13679150.0,3.0,1,0,0,16.431383333725325
1,2,2010,2768000.0,2.0,0,0,0,14.833635595719697
1,2,1999,3008970.0,4.0,0,0,0,14.91710838547275
1,3,2010,330000.0,1.0,1,2013,1216,12.706847933442663
0,4,2005,299222.0,1.0,1,0,0,12.608941051791067
1,2,2005,11500000.0,3.0,0,0,0,16.25785759333348
1,3,2009,3500000.0,1.0,0,2013,1316,15.068273526459642
0,4,2008,815830.0,2.0,0,0,0,13.611961278908508
0,4,2010,100000.0,1.0,1,0,0,11.512925464970229
0,4,2011,500000.0,1.0,0,0,0,13.122363377404328
0,4,1990,13820000.0,2.0,0,0,0,16.4416273763038
0,4,2009,659784.0,2.0,0,0,0,13.399667787709928
1,2,2012,500000.0,2.0,1,0,0,13.122363377404328
0,4,2011,500000.0,1.0,0,0,0,13.122363377404328
0,4,2012,189500.0,1.0,1,0,0,12.15214430350462
0,4,2000,3035000.0,1.0,1,0,0,14.925721982475736
0,4,2007,879532.0,1.0,0,0,0,13.687145226807123
1,3,2007,3529175.0,3.0,1,2012,1779,15.076574690546638
0,4,2007,2200000.0,1.0,0,0,0,14.603967918328545
0,4,2002,10000000.0,1.0,1,0,0,16.11809565095832
1,3,1994,5000000.0,1.0,0,2013,7121,15.424948470398377
0,4,2001,15340000.0,6.0,0,0,0,16.545974353903386
0,4,2007,1000000.0,1.0,1,0,0,13.815510557964274
0,4,2008,2500000.0,1.0,1,0,0,14.73180128983843
0,4,2008,16500000.0,1.0,1,0,0,16.61887093887081
0,4,2010,100000.0,1.0,0,0,0,11.512925464970229
0,4,2008,4000.0,1.0,0,0,0,8.294049640102028
1,2,2011,50000.0,3.0,1,0,0,10.819778284410283
0,4,2006,27500000.0,1.0,1,0,0,17.1296965626368
0,4,2008,2515000.0,3.0,0,0,0,14.737783361515977
0,4,2005,27397653.0,2.0,0,0,0,17.12596791075523
0,4,2008,2026500.0,1.0,0,0,0,14.5218207250505
0,4,2011,50000.0,1.0,1,0,0,10.819778284410283
0,4,2010,400000.0,3.0,1,0,0,12.89921982609012
0,4,2010,8000.0,1.0,0,0,0,8.987196820661973
0,4,2009,482602.0,1.0,0,0,0,13.086947576383295
0,4,2011,8500000.0,2.0,1,0,0,15.955576721460544
0,4,2007,950000.0,1.0,0,0,0,13.764217263576723
0,4,2010,1500000.0,2.0,0,0,0,14.22097566607244
0,4,2010,75000.0,2.0,0,0,0,11.225243392518449
0,4,2010,1000000.0,1.0,0,0,0,13.815510557964274
0,4,2009,12999977.0,1.0,0,0,0,16.380458146193476
0,4,2010,250000.0,1.0,1,0,0,12.429216196844385
0,4,2011,12000000.0,2.0,1,0,0,16.300417207752275
0,4,2011,1355828.0,2.0,0,0,0,14.119922895779323
0,4,2009,820000.0,1.0,1,0,0,13.617059619240436
0,4,2007,16600000.0,4.0,0,0,0,16.62491325332677
1,2,2011,2500000.0,2.0,1,0,0,14.73180128983843
0,4,2010,1311300.0,1.0,0,0,0,14.086529569519517
0,4,2006,1500000.0,2.0,0,0,0,14.22097566607244
0,4,2006,12500000.0,2.0,0,0,0,16.34123920227253
0,4,2009,125000.0,1.0,1,0,0,11.736069016284436
0,4,2008,285322.0,2.0,0,0,0,12.561373646040757
0,4,2010,1400450.0,1.0,0,0,0,14.15230417150982
1,3,2007,3500000.0,1.0,0,2012,1858,15.068273526459642
0,4,2010,8750000.0,2.0,0,0,0,15.984564258333798
0,4,2009,10000000.0,1.0,0,0,0,16.11809565095832
0,4,2010,1500000.0,1.0,1,0,0,14.22097566607244
1,3,2010,200554.0,2.0,0,2013,913,12.208838816150132
0,4,2009,1283452.0,1.0,0,0,0,14.065063880853469
0,4,2011,110000.0,1.0,0,0,0,11.608235644774552
0,4,2006,4496910.0,1.0,0,0,0,15.318901052210348
0,4,2007,3800000.0,1.0,0,0,0,15.150511624696614
0,4,2011,644500.0,1.0,1,0,0,13.37623010136138
0,4,2011,1950000.0,2.0,1,0,0,14.48333993053993
1,2,1999,11500000.0,3.0,1,0,0,16.25785759333348
0,4,2008,22000000.0,3.0,1,0,0,16.90655301132259
0,4,2011,500000.0,1.0,1,0,0,13.122363377404328
1,2,2010,5800000.0,2.0,0,0,0,15.573368475516649
0,4,2010,19500000.0,1.0,0,0,0,16.785925023533974
0,4,2010,20000.0,1.0,0,0,0,9.903487552536127
0,4,2011,217000.0,1.0,0,0,0,12.287652632522596
0,4,2006,500000.0,1.0,0,0,0,13.122363377404328
0,4,2007,129278.0,1.0,0,0,0,11.769720403338226
0,4,2009,100000.0,1.0,1,0,0,11.512925464970229
1,2,2010,100000.0,2.0,0,0,0,11.512925464970229
0,4,2001,17776000.0,1.0,0,0,0,16.69335979086155
1,3,2007,300000.0,1.0,0,2009,620,12.611537753638338
0,4,2011,1900000.0,1.0,0,0,0,14.457364444136669
0,4,2007,2000000.0,3.0,0,0,0,14.50865773852422
0,4,2007,18000000.0,1.0,0,0,0,16.70588231586044
0,4,2004,6560069.0,1.0,0,0,0,15.696511679157638
0,4,2007,12900000.0,1.0,0,0,0,16.3727378693319
0,4,2006,9100000.0,6.0,1,0,0,16.02378497148708
1,2,2010,400000.0,2.0,0,0,0,12.89921982609012
0,4,2007,1200000.0,1.0,0,0,0,13.997832114758229
1,2,2006,14003545.0,3.0,0,0,0,16.45482106981192
0,4,1995,1400000.0,1.0,0,0,0,14.151982794585487
0,4,2006,600000.0,1.0,0,0,0,13.304684934198283
0,4,2010,3700000.0,2.0,0,0,0,15.123843377614453
0,4,2010,300000.0,2.0,0,0,0,12.611537753638338
0,4,2003,26750000.0,3.0,0,0,0,17.10204503130629
0,4,2011,500000.0,1.0,0,0,0,13.122363377404328
0,4,2001,2500000.0,2.0,0,0,0,14.73180128983843
0,4,2001,5500000.0,1.0,0,0,0,15.5202586502027
0,4,2008,1331000.0,1.0,0,0,0,14.101441097377249
0,4,2001,495000.0,1.0,0,0,0,13.112313041550829
0,4,2011,2600000.0,3.0,0,0,0,14.77102200299171
1,2,2011,9000000.0,2.0,0,0,0,16.012735135300492
0,4,2008,105000.0,1.0,0,0,0,11.56171562913966
0,4,2004,5000000.0,1.0,0,0,0,15.424948470398377
0,4,2009,7000000.0,1.0,1,0,0,15.761420707019589
0,4,2009,12000000.0,2.0,0,0,0,16.300417207752275
0,4,1998,200000.0,1.0,0,0,0,12.206072645530174
0,4,2011,15150000.0,2.0,1,0,0,16.533511089919653
0,4,1992,900000.0,2.0,1,0,0,13.710150042306449
0,4,2003,1000000.0,1.0,0,0,0,13.815510557964274
0,4,1999,7500000.0,1.0,0,0,0,15.83041357850654
1,3,2010,11300000.0,2.0,0,2013,1216,16.240313283682568
0,4,2010,1000000.0,1.0,0,0,0,13.815510557964274
0,4,2009,10563503.0,1.0,0,0,0,16.172915504719168
0,4,2010,500000.0,1.0,1,0,0,13.122363377404328
0,4,2010,50000.0,1.0,0,0,0,10.819778284410283
1,3,2007,550000.0,1.0,0,2012,2143,13.217673557208654
0,4,2010,7300000.0,2.0,1,0,0,15.80338490611862
0,4,2011,2000000.0,2.0,0,0,0,14.50865773852422
0,4,2011,129030.0,1.0,0,0,0,11.767800214445892
0,4,2010,2500000.0,2.0,0,0,0,14.73180128983843
1,3,2010,19311.0,1.0,0,2012,972,9.868430160720726
0,4,2010,10400000.0,2.0,0,0,0,16.1573163641116
0,4,2010,400000.0,3.0,1,0,0,12.89921982609012
0,4,2010,700000.0,1.0,1,0,0,13.458835614025542
0,4,2009,7500000.0,1.0,0,0,0,15.83041357850654
0,4,2001,2201920.0,1.0,0,0,0,14.604840264996252
1,2,2008,16300000.0,2.0,0,0,0,16.60667566577699
0,4,2006,6527820.0,2.0,0,0,0,15.691583601716513
0,4,2011,21000000.0,2.0,1,0,0,16.860032995687696
0,4,2010,2400000.0,3.0,1,0,0,14.690979295318174
0,4,2011,100000.0,1.0,0,0,0,11.512925464970229
0,4,2010,605000.0,3.0,1,0,0,13.312983737012978
1,3,2010,250000.0,2.0,1,2013,913,12.429216196844385
0,4,2010,9600000.0,2.0,1,0,0,16.077273656438063
0,4,2000,23802100.0,1.0,0,0,0,16.985284370043317
0,4,2010,4900000.0,1.0,0,0,0,15.404745763080856
