category_code,status,founded_at,first_investment_at,last_investment_at,investment_rounds,funding_rounds,funding_total_usd,milestones,relationships,top_3_cities,usa_non_usa,ca_non_ca,first_funding_at_year,last_funding_at_year,first_milestone_at_year,last_milestone_at_year,closed_at_year,isClosed,duration_days,log_funding_total_usd
0,4,2011,0,0,1.0,2.0,1600000.0,1.0,7.0,0,1,0,2011,2013,2013,2013,0,0,0,14.28551418721001
0,2,2011,0,0,1.0,2.0,983000.0,2.0,4.0,1,1,0,2011,2011,2011,2013,0,1,0,13.798364399129303
0,4,2011,0,0,1.0,2.0,300000.0,2.0,7.0,0,1,0,2011,2011,2012,2013,0,0,0,12.611537753638338
0,4,2011,0,0,1.0,1.0,600000.0,3.0,1.0,0,1,1,2012,2012,2012,2012,0,0,0,13.304684934198283
0,4,2010,0,0,1.0,1.0,450000.0,1.0,4.0,0,1,0,2011,2011,2012,2012,0,0,0,13.017002861746503
1,3,2010,0,0,1.0,1.0,300000.0,1.0,1.0,0,0,0,2010,2010,2010,2010,2012,1,721,12.611537753638338
1,3,2011,0,0,1.0,1.0,300000.0,1.0,5.0,0,0,0,2010,2010,2011,2011,2013,1,746,12.611537753638338
0,4,1998,0,0,1.0,1.0,21400000.0,4.0,3.0,0,1,1,2007,2007,2005,2010,0,0,0,16.87890147999208
0,3,2009,0,0,1.0,1.0,120993.0,1.0,3.0,0,0,0,2011,2011,0,0,2013,1,1498,11.703487971665762
1,4,2010,0,0,1.0,1.0,2000000.0,1.0,3.0,0,0,0,2011,2011,0,0,0,0,0,14.508657738524219
0,4,2011,0,0,1.0,1.0,100000.0,1.0,3.0,0,0,0,2011,2011,0,0,0,0,0,11.512925464970229
1,2,1999,0,0,1.0,2.0,9000000.0,1.0,4.0,0,1,0,2005,2013,2010,2010,0,1,0,16.012735135300492
0,4,1996,0,0,1.0,1.0,1000000.0,1.0,3.0,1,1,1,2009,2009,0,0,0,0,0,13.815510557964274
0,4,2010,0,0,1.0,3.0,5100000.0,2.0,8.0,0,1,0,2011,2012,2011,2012,0,0,0,15.444751097694555
0,4,2011,0,0,1.0,2.0,2288352.0,2.0,5.0,0,1,0,2011,2013,2011,2013,0,0,0,14.643342465802565
1,3,2005,0,0,1.0,2.0,1429763.0,2.0,1.0,0,1,1,2006,2007,2005,2008,2010,1,1842,14.173019254234914
0,4,2011,0,0,1.0,1.0,1500.0,2.0,1.0,0,1,0,2011,2011,2011,2011,0,0,0,7.313220387090301
0,4,2010,0,0,1.0,2.0,105651.0,2.0,5.0,0,0,0,2012,2012,2012,2013,0,0,0,11.56789648821474
1,4,2008,0,0,1.0,2.0,1000000.0,2.0,11.0,0,1,0,2008,2012,2012,2013,0,0,0,13.815510557964274
0,4,2009,0,0,1.0,1.0,250000.0,1.0,2.0,0,1,0,2011,2011,2009,2009,0,0,0,12.429216196844383
1,4,2010,0,0,1.0,1.0,50000.0,1.0,7.0,0,1,0,2010,2010,2011,2011,0,0,0,10.819778284410283
0,4,2011,0,0,1.0,1.0,40000.0,1.0,3.0,0,0,0,2011,2011,2011,2011,0,0,0,10.596634733096073
0,4,2011,0,0,1.0,2.0,1474120.0,2.0,14.0,1,0,0,2011,2012,2012,2013,0,0,0,14.2035717595439
0,4,2010,0,0,1.0,1.0,600000.0,1.0,2.0,0,0,0,2010,2010,2011,2011,0,0,0,13.304684934198283
0,4,2011,0,0,1.0,3.0,378000.0,1.0,3.0,0,0,0,2011,2013,0,0,0,0,0,12.842649474601725
1,3,2011,0,0,1.0,1.0,10000.0,1.0,3.0,0,0,0,2011,2011,0,0,2013,1,851,9.210340371976184
1,4,2007,0,0,1.0,3.0,1750000.0,3.0,5.0,0,1,0,2007,2008,2007,2013,0,0,0,14.375126345899696
0,4,2011,0,0,1.0,2.0,500000.0,2.0,15.0,1,1,0,2012,2013,2013,2013,0,0,0,13.122363377404328
0,4,2011,0,0,1.0,2.0,170000.0,1.0,4.0,0,0,0,2011,2011,2011,2011,0,0,0,12.043553716032399
1,4,2011,0,0,1.0,2.0,365000.0,2.0,5.0,1,1,0,2011,2012,2011,2011,0,0,0,12.80765263256463
0,4,2003,0,0,1.0,1.0,500000.0,1.0,1.0,0,1,0,2013,2013,2003,2003,0,0,0,13.122363377404328
1,2,2010,0,0,1.0,2.0,675000.0,1.0,3.0,0,1,0,2011,2012,2011,2011,0,1,0,13.422467969854667
0,4,2006,0,0,1.0,3.0,4343800.0,1.0,9.0,0,0,0,2008,2010,0,0,0,0,0,15.284260099020358
0,4,2011,0,0,1.0,1.0,100000.0,1.0,3.0,0,0,0,2011,2011,2012,2012,0,0,0,11.512925464970229
1,3,2009,0,0,1.0,1.0,100000.0,2.0,3.0,0,1,1,2011,2011,2010,2011,2012,1,1066,11.512925464970229
0,3,2010,0,0,1.0,1.0,100000.0,2.0,3.0,0,1,1,2011,2011,2010,2011,2011,1,549,11.512925464970229
1,4,2011,0,0,1.0,2.0,1750000.0,1.0,3.0,1,1,1,2011,2013,0,0,0,0,0,14.375126345899696
1,4,2012,0,0,1.0,1.0,373275.0,2.0,7.0,0,0,0,2011,2011,2006,2012,0,0,0,12.830070692394864
1,4,2009,0,0,1.0,3.0,14750000.0,2.0,10.0,0,1,1,2011,2013,2013,2013,0,0,0,16.5067536407501
0,4,2011,0,0,1.0,1.0,25000.0,1.0,3.0,0,1,0,2011,2011,0,0,0,0,0,10.126631103850338
0,4,2010,0,0,1.0,1.0,65000.0,1.0,1.0,0,0,0,2011,2011,0,0,0,0,0,11.082142548877775
1,3,2011,0,0,1.0,1.0,200000.0,1.0,1.0,0,1,0,2011,2011,0,0,2012,1,456,12.206072645530174
1,4,2006,0,0,1.0,1.0,2430000.0,1.0,3.0,0,1,0,2007,2007,0,0,0,0,0,14.703401815316731
0,3,2009,0,0,1.0,1.0,5000.0,1.0,2.0,0,1,0,2009,2009,2009,2009,2011,1,767,8.517193191416238
1,4,2009,0,0,1.0,1.0,125000.0,1.0,4.0,0,1,0,2011,2011,2009,2009,0,0,0,11.736069016284437
0,2,2010,0,0,1.0,2.0,8950000.0,2.0,24.0,1,1,1,2011,2012,2012,2013,0,1,0,16.007164090251038
0,4,2011,0,0,1.0,1.0,1300000.0,1.0,2.0,0,0,0,2011,2011,2011,2011,0,0,0,14.077874822431765
0,4,2011,0,0,1.0,1.0,20000.0,1.0,1.0,0,1,0,2011,2011,2011,2011,0,0,0,9.903487552536127
0,2,2009,0,0,1.0,2.0,1140575.0,1.0,1.0,1,0,0,2011,2012,2012,2012,0,1,0,13.947043079175746
0,4,2005,0,0,1.0,2.0,7900000.0,2.0,15.0,1,1,1,2011,2013,2013,2013,0,0,0,15.88237331743725
1,4,2010,0,0,1.0,1.0,150000.0,1.0,3.0,0,1,0,2011,2011,0,0,0,0,0,11.918390573078392
1,4,2011,0,0,1.0,1.0,1000000.0,1.0,2.0,0,0,0,2013,2013,0,0,0,0,0,13.815510557964274
0,4,2006,0,0,1.0,3.0,10500000.0,1.0,8.0,0,1,0,2008,2013,2012,2012,0,0,0,16.166885815127753
0,4,2010,0,0,1.0,1.0,250000.0,1.0,7.0,1,1,1,2011,2011,2013,2013,0,0,0,12.429216196844383
0,4,2009,0,0,1.0,1.0,25000.0,1.0,2.0,0,1,0,2011,2011,0,0,0,0,0,10.126631103850338
0,4,2011,0,0,1.0,2.0,745000.0,2.0,3.0,0,1,0,2011,2012,2011,2011,0,0,0,13.521139497361697
0,4,2011,0,0,1.0,1.0,3000000.0,1.0,2.0,0,1,1,2013,2013,2010,2010,0,0,0,14.914122846632385
1,4,2011,0,0,1.0,1.0,2500000.0,2.0,3.0,0,1,1,2011,2011,2011,2013,0,0,0,14.73180128983843
1,4,2004,0,0,1.0,3.0,13500000.0,1.0,6.0,0,1,0,2010,2012,2009,2009,0,0,0,16.41820024340866
0,4,2010,0,0,1.0,3.0,3925000.0,2.0,3.0,0,1,0,2011,2013,2012,2013,0,0,0,15.182876909198646
0,2,2007,0,0,1.0,3.0,12800000.0,2.0,11.0,0,1,0,2007,2009,2009,2011,0,1,0,16.364955728889846
0,4,2012,0,0,1.0,1.0,50000.0,1.0,3.0,1,1,0,2011,2011,0,0,0,0,0,10.819778284410283
1,3,1999,0,0,1.0,1.0,20500000.0,1.0,5.0,0,1,0,2001,2001,0,0,2012,1,4414,16.835935444108635
0,4,2009,0,0,1.0,3.0,1950000.0,2.0,7.0,0,1,1,2011,2013,2012,2012,0,0,0,14.48333993053993
0,2,2010,0,0,1.0,3.0,50000.0,3.0,4.0,0,1,0,2011,2012,2012,2013,0,1,0,10.819778284410283
1,4,2008,0,0,1.0,1.0,800000.0,2.0,1.0,0,0,0,2011,2011,2011,2011,0,0,0,13.592367006650065
0,4,2010,0,0,1.0,1.0,65800.0,1.0,4.0,0,0,0,2012,2012,2010,2010,0,0,0,11.094375117313408
0,4,2006,0,0,1.0,1.0,22500000.0,1.0,3.0,0,1,0,2011,2011,0,0,0,0,0,16.929025867174648
0,4,2011,0,0,1.0,2.0,400000.0,1.0,3.0,0,0,0,2011,2012,2011,2011,0,0,0,12.89921982609012
0,4,2011,0,0,1.0,1.0,375000.0,1.0,3.0,0,1,0,2013,2013,2011,2011,0,0,0,12.834681304952548
0,4,2006,0,0,1.0,3.0,3613374.0,1.0,8.0,0,1,0,2011,2012,2010,2010,0,0,0,15.100152519856879
0,4,2010,0,0,1.0,1.0,778144.0,1.0,2.0,0,0,0,2011,2011,2010,2010,0,0,0,13.564666876007786
1,4,2010,0,0,1.0,1.0,75000.0,1.0,1.0,0,0,0,2010,2010,2010,2010,0,0,0,11.225243392518447
0,4,2010,0,0,1.0,1.0,2500000.0,1.0,15.0,0,1,0,2013,2013,2011,2011,0,0,0,14.73180128983843
1,4,2003,0,0,1.0,3.0,20400000.0,1.0,3.0,0,1,0,2011,2013,0,0,0,0,0,16.831045458814444
1,4,2011,0,0,1.0,1.0,500000.0,1.0,5.0,0,0,0,2011,2011,2011,2011,0,0,0,13.122363377404328
0,4,2010,0,0,1.0,1.0,415000.0,1.0,1.0,0,0,0,2013,2013,0,0,0,0,0,12.936033799212835
0,4,2011,0,0,1.0,1.0,3400000.0,3.0,17.0,0,1,1,2012,2012,2011,2013,0,0,0,15.03928598958639
0,4,2011,0,0,1.0,2.0,85000.0,1.0,2.0,0,1,1,2011,2012,2011,2011,0,0,0,11.350406535472453
0,4,1908,2012,2013,3.0,1.0,25000.0,1.0,7.0,0,0,0,2013,2013,2009,2009,0,0,0,10.126631103850338
0,2,2011,0,0,1.0,1.0,250000.0,3.0,8.0,0,0,0,2012,2012,2011,2013,0,1,0,12.429216196844383
0,4,2000,0,0,1.0,2.0,2475000.0,2.0,2.0,0,1,0,2013,2013,2011,2013,0,0,0,14.721750953984929
1,4,2010,0,0,1.0,1.0,1000000.0,1.0,5.0,0,1,1,2013,2013,2011,2011,0,0,0,13.815510557964274
0,2,2011,0,0,1.0,2.0,6000000.0,3.0,5.0,0,1,0,2011,2012,2011,2013,0,1,0,15.60727002719233
1,4,2011,0,0,1.0,1.0,750000.0,3.0,4.0,0,1,1,2011,2011,2011,2012,0,0,0,13.527828485512494
0,4,2011,0,0,1.0,1.0,1200000.0,1.0,4.0,1,1,1,2012,2012,2012,2012,0,0,0,13.997832114758229
0,4,2011,0,0,1.0,1.0,40000.0,1.0,9.0,0,1,0,2011,2011,2012,2012,0,0,0,10.596634733096073
1,4,2011,0,0,1.0,1.0,1100000.0,3.0,3.0,0,1,1,2012,2012,2011,2012,0,0,0,13.9108207377686
0,4,2011,0,0,1.0,2.0,25000000.0,3.0,13.0,0,1,1,2012,2013,2012,2013,0,0,0,17.034386382832476
1,3,2011,0,0,1.0,1.0,60000.0,1.0,1.0,0,0,0,2011,2011,0,0,2012,1,451,11.002099841204238
0,4,2011,0,0,1.0,2.0,520000.0,1.0,3.0,0,0,0,2011,2012,2012,2012,0,0,0,13.16158409055761
1,4,2010,0,0,1.0,1.0,129303.0,1.0,2.0,0,0,0,2011,2011,2009,2009,0,0,0,11.769913766346939
0,4,2011,0,0,1.0,1.0,200000.0,1.0,1.0,0,1,1,2011,2011,0,0,0,0,0,12.206072645530174
0,4,2011,0,0,1.0,1.0,3400000.0,2.0,4.0,0,1,1,2013,2013,2012,2012,0,0,0,15.03928598958639
0,4,2011,0,0,1.0,2.0,1220000.0,2.0,3.0,1,1,1,2012,2012,2011,2013,0,0,0,14.01436141670944
0,4,2010,0,0,1.0,1.0,100000.0,1.0,1.0,0,1,0,2010,2010,2010,2010,0,0,0,11.512925464970229
1,4,2011,0,0,1.0,1.0,310000.0,1.0,6.0,0,1,0,2011,2011,2012,2012,0,0,0,12.644327576461329
0,4,2006,0,0,1.0,2.0,16000000.0,2.0,14.0,0,1,1,2011,2012,2005,2013,0,0,0,16.588099280204055
1,4,2010,0,0,1.0,2.0,40000.0,1.0,4.0,0,1,0,2011,2011,2010,2010,0,0,0,10.596634733096073
0,4,2007,0,0,1.0,2.0,4000000.0,1.0,2.0,0,1,0,2008,2011,2011,2011,0,0,0,15.201804919084164
1,3,2006,0,0,1.0,1.0,3000000.0,2.0,7.0,0,0,0,2009,2009,2011,2011,2012,1,2041,14.914122846632385
1,2,2009,0,0,1.0,1.0,1270000.0,2.0,7.0,1,1,0,2010,2010,2010,2011,0,1,0,14.054527458434775
0,4,2010,0,0,1.0,3.0,650000.0,1.0,3.0,0,1,0,2010,2011,0,0,0,0,0,13.38472764187182
0,4,2010,0,0,1.0,1.0,1200000.0,1.0,10.0,0,1,0,2012,2012,2013,2013,0,0,0,13.997832114758229
0,4,2010,0,0,1.0,2.0,8850000.0,2.0,4.0,1,0,0,2010,2012,2010,2012,0,0,0,15.995928016984113
0,4,2010,0,0,1.0,2.0,6500000.0,2.0,6.0,0,1,1,2011,2013,2013,2013,0,0,0,15.687312734865866
0,4,2008,0,0,1.0,3.0,10335613.0,1.0,3.0,0,1,0,2011,2013,0,0,0,0,0,16.151106062353087
0,4,2007,0,0,1.0,3.0,1225000.0,1.0,8.0,0,1,0,2011,2011,2012,2012,0,0,0,14.018451401960965
0,4,2011,0,0,1.0,2.0,19400000.0,1.0,10.0,1,1,1,2011,2013,2013,2013,0,0,0,16.780783624033557
0,4,2005,0,0,1.0,1.0,4360000.0,1.0,3.0,0,1,0,2011,2011,0,0,0,0,0,15.287982615325218
1,4,2011,0,0,1.0,2.0,7250000.0,1.0,2.0,0,1,0,2011,2013,0,0,0,0,0,15.796512026830857
0,2,2007,0,0,1.0,1.0,2940000.0,2.0,10.0,0,0,0,2008,2008,2008,2012,0,1,0,14.893920139314865
1,3,2011,0,0,1.0,1.0,40000.0,1.0,3.0,0,1,0,2011,2011,0,0,2011,1,260,10.596634733096073
0,4,2001,0,0,1.0,3.0,10000000.0,3.0,4.0,0,0,0,2011,2012,2011,2012,0,0,0,16.11809565095832
0,4,2008,0,0,1.0,2.0,23630.0,1.0,3.0,0,1,0,2010,2011,2011,2011,0,0,0,10.070272370180954
0,4,2010,0,0,1.0,3.0,1300000.0,1.0,11.0,0,1,0,2010,2012,2011,2011,0,0,0,14.077874822431765
0,4,2010,0,0,1.0,1.0,3000000.0,3.0,10.0,0,1,0,2012,2012,2010,2012,0,0,0,14.914122846632385
0,4,2011,0,0,1.0,2.0,450000.0,1.0,7.0,0,1,0,2012,2013,2013,2013,0,0,0,13.017002861746503
0,4,2011,0,0,1.0,1.0,170000.0,1.0,2.0,0,1,1,2011,2011,0,0,0,0,0,12.043553716032399
1,4,2011,0,0,1.0,3.0,13000000.0,2.0,6.0,0,0,0,2011,2012,2011,2012,0,0,0,16.38045991542581
0,4,2009,0,0,1.0,3.0,8200000.0,1.0,6.0,0,1,0,2011,2012,2010,2010,0,0,0,15.919644712234481
0,4,2010,0,0,1.0,2.0,4473279.0,1.0,8.0,0,1,0,2011,2012,2011,2011,0,0,0,15.313632254715266
1,4,2005,0,0,1.0,3.0,15500000.0,3.0,18.0,0,1,1,2007,2009,2008,2013,0,0,0,16.556350581889475
1,4,2011,0,0,1.0,1.0,15000000.0,1.0,2.0,0,0,0,2011,2011,0,0,0,0,0,16.523560759066484
1,4,2011,0,0,1.0,1.0,80571.0,2.0,1.0,0,0,0,2011,2011,2011,2011,0,0,0,11.2968940622618
0,4,2009,0,0,1.0,2.0,809520.0,1.0,2.0,0,0,0,2011,2011,2009,2009,0,0,0,13.604196758403642
0,4,2011,0,0,1.0,1.0,572670.0,1.0,2.0,0,0,0,2012,2012,2010,2010,0,0,0,13.258064913563057
0,4,2011,0,0,1.0,2.0,6000000.0,2.0,9.0,0,0,0,2011,2013,2013,2013,0,0,0,15.60727002719233
0,4,2007,0,0,1.0,2.0,17500000.0,1.0,11.0,0,1,0,2010,2012,2012,2012,0,0,0,16.67771143889374
1,4,2005,0,0,1.0,1.0,280000.0,1.0,1.0,0,0,0,0,0,2006,2006,0,0,0,12.542544882151386
0,4,2011,0,0,1.0,1.0,1400000.0,1.0,15.0,1,0,0,2012,2012,2012,2012,0,0,0,14.151982794585487
0,4,2008,0,0,1.0,1.0,120000.0,1.0,3.0,0,1,1,2008,2008,2009,2009,0,0,0,11.695247021764184
0,4,2006,0,0,1.0,2.0,9000000.0,1.0,3.0,0,0,0,2011,2013,0,0,0,0,0,16.012735135300492
0,4,2009,0,0,1.0,1.0,250000.0,2.0,1.0,0,1,0,2013,2013,2011,2013,0,0,0,12.429216196844383
1,4,2010,0,0,1.0,3.0,4500000.0,2.0,9.0,1,1,0,2011,2013,2013,2013,0,0,0,15.319587954740548
1,4,2000,0,0,1.0,2.0,16450000.0,1.0,7.0,0,1,0,2003,2004,2008,2008,0,0,0,16.615836035175654
0,4,2001,0,0,1.0,2.0,16400000.0,1.0,4.0,0,1,1,2012,2012,0,0,0,0,0,16.612791892794426
0,4,2008,0,0,1.0,3.0,7481854.0,3.0,10.0,1,1,1,2008,2013,2010,2013,0,0,0,15.827991180200772
0,2,2011,0,0,1.0,2.0,7000000.0,2.0,6.0,0,1,1,2011,2011,2012,2013,0,1,0,15.761420707019587
0,4,2000,0,0,1.0,1.0,1200000.0,1.0,1.0,0,1,0,2011,2011,2011,2011,0,0,0,13.997832114758229
1,4,2011,0,0,1.0,1.0,856845.0,3.0,1.0,0,0,0,2012,2012,2011,2012,0,0,0,13.6610123177449
1,4,2011,0,0,1.0,1.0,225000.0,2.0,3.0,1,1,0,2012,2012,2011,2013,0,0,0,12.323855681186558
0,4,2010,0,0,1.0,1.0,1200000.0,1.0,6.0,0,0,0,2011,2011,2011,2011,0,0,0,13.997832114758229
0,2,2008,0,0,1.0,1.0,8000000.0,1.0,10.0,0,0,0,2011,2011,1998,1998,0,1,0,15.89495209964411
0,4,2010,0,0,1.0,3.0,7575000.0,1.0,5.0,0,1,1,2011,2013,0,0,0,0,0,15.840363909359708
0,3,2011,0,0,1.0,1.0,28176.0,1.0,3.0,1,0,0,2011,2011,2011,2011,2012,1,199,10.246225830735987
0,4,2005,0,0,1.0,1.0,7000000.0,2.0,3.0,1,1,0,2007,2007,2006,2008,0,0,0,15.761420707019587
1,4,2011,0,0,1.0,2.0,1600000.0,2.0,11.0,1,1,1,2011,2012,2013,2013,0,0,0,14.28551418721001
0,4,2011,0,0,1.0,1.0,175000.0,1.0,8.0,0,1,1,2012,2012,2011,2011,0,0,0,12.072541252905651
0,4,2000,0,0,1.0,1.0,500000.0,1.0,7.0,0,1,1,2007,2007,0,0,0,0,0,13.122363377404328
1,4,2004,0,0,1.0,1.0,2722768.0,2.0,5.0,1,0,0,2012,2012,2012,2012,0,0,0,14.817159567879262
0,4,2006,0,0,1.0,1.0,16000000.0,1.0,3.0,0,0,0,2011,2011,2012,2012,0,0,0,16.588099280204055
1,4,2002,0,0,1.0,1.0,2700000.0,2.0,7.0,0,1,0,2011,2011,2012,2013,0,0,0,14.808762330974558
1,4,2000,0,0,1.0,1.0,9400000.0,1.0,4.0,1,1,1,2007,2007,0,0,0,0,0,16.056220247240233
0,4,2010,0,0,1.0,1.0,250000.0,2.0,6.0,1,1,0,2012,2012,2013,2013,0,0,0,12.429216196844383
0,4,2009,0,0,1.0,2.0,1070000.0,1.0,2.0,0,0,0,2011,2012,0,0,0,0,0,13.883169206438088
0,4,2002,0,0,1.0,1.0,525000.0,1.0,1.0,0,1,0,2013,2013,0,0,0,0,0,13.17115354157376
1,4,2009,0,0,1.0,3.0,19073747.0,1.0,13.0,0,1,1,2011,2013,2013,2013,0,0,0,16.763823444903846
0,4,2007,0,0,1.0,3.0,6400000.0,2.0,5.0,0,0,0,2007,2009,2011,2012,0,0,0,15.671808548329901
1,4,2009,0,0,1.0,3.0,18999999.0,2.0,11.0,1,1,1,2011,2013,2012,2013,0,0,0,16.759949484499135
1,4,2005,0,0,1.0,1.0,1500000.0,1.0,5.0,0,1,1,2006,2006,2013,2013,0,0,0,14.22097566607244
0,4,2010,0,0,1.0,2.0,3859800.0,1.0,7.0,0,0,0,2013,2013,2014,2014,0,0,0,15.166125926627148
1,4,2010,0,0,1.0,1.0,10000000.0,1.0,4.0,0,1,1,2011,2011,1996,1996,0,0,0,16.11809565095832
0,4,2009,0,0,1.0,1.0,180000.0,1.0,3.0,0,0,0,2011,2011,2011,2011,0,0,0,12.100712129872347
1,4,1994,0,0,1.0,1.0,20000000.0,2.0,7.0,0,1,1,2011,2011,1994,2013,0,0,0,16.811242831518264
0,4,2008,0,0,1.0,3.0,23000000.0,3.0,11.0,0,1,0,2011,2013,2012,2013,0,0,0,16.951004773893423
0,4,2010,0,0,1.0,2.0,3500000.0,3.0,4.0,1,1,0,2011,2013,2011,2012,0,0,0,15.068273526459642
0,4,2011,0,0,1.0,1.0,1500000.0,2.0,7.0,0,1,0,2011,2011,2011,2013,0,0,0,14.22097566607244
0,3,2004,0,0,1.0,3.0,10125000.0,2.0,5.0,0,1,1,2004,2005,2005,2006,2012,1,3031,16.130518170956876
0,4,2011,0,0,1.0,2.0,10484800.0,1.0,4.0,0,0,0,2012,2012,2012,2012,0,0,0,16.16543714726737
1,4,2008,0,0,1.0,1.0,700000.0,1.0,1.0,0,1,0,2011,2011,0,0,0,0,0,13.458835614025542
0,4,2011,0,0,1.0,1.0,250000.0,1.0,2.0,1,1,0,2011,2011,2011,2011,0,0,0,12.429216196844383
1,4,2010,0,0,1.0,1.0,2100000.0,2.0,5.0,1,1,1,2012,2012,2011,2011,0,0,0,14.557447902693651
0,4,2010,0,0,1.0,1.0,500000.0,1.0,2.0,0,0,0,2011,2011,2010,2010,0,0,0,13.122363377404328
0,4,2004,0,0,1.0,1.0,120000.0,1.0,1.0,0,1,1,2004,2004,0,0,0,0,0,11.695247021764184
0,4,2008,0,0,1.0,2.0,6500000.0,1.0,7.0,0,1,0,2012,2013,2013,2013,0,0,0,15.687312734865866
0,4,2011,0,0,1.0,1.0,1000000.0,1.0,3.0,0,1,0,2011,2011,2011,2011,0,0,0,13.815510557964274
0,3,2011,0,0,1.0,1.0,54994.0,1.0,3.0,0,0,0,2011,2011,2011,2011,2012,1,608,10.914979367354672
1,4,2004,0,0,1.0,1.0,25000000.0,1.0,11.0,0,1,0,2012,2012,2012,2012,0,0,0,17.034386382832476
0,4,2011,0,0,1.0,1.0,800000.0,3.0,4.0,0,1,1,2011,2011,2011,2012,0,0,0,13.592367006650065
0,4,2011,0,0,1.0,1.0,100000.0,1.0,4.0,0,0,0,2012,2012,2011,2011,0,0,0,11.512925464970229
1,4,2002,2005,2005,1.0,2.0,14300000.0,1.0,2.0,0,1,0,2011,2013,2011,2011,0,0,0,16.475770095230136
1,3,2011,0,0,1.0,1.0,7208.0,1.0,3.0,0,0,0,2011,2011,2011,2011,2012,1,153,8.882946799288174
0,4,1996,0,0,1.0,2.0,22400000.0,1.0,16.0,0,1,0,2008,2008,0,0,0,0,0,16.924571516825267
0,4,2011,0,0,1.0,2.0,10455481.0,1.0,5.0,0,1,0,2009,2011,2011,2011,0,0,0,16.162636896481956
0,4,1997,0,0,1.0,1.0,1253000.0,1.0,6.0,0,1,1,2012,2012,2010,2010,0,0,0,14.041051233878205
0,4,2010,0,0,1.0,1.0,625000.0,1.0,3.0,0,1,0,2011,2011,2011,2011,0,0,0,13.345506928718539
0,4,2005,0,0,1.0,2.0,383000.0,1.0,1.0,0,1,1,2012,2012,2009,2009,0,0,0,12.855790268162783
0,3,2006,0,0,1.0,2.0,1708000.0,3.0,4.0,1,1,1,2009,2009,2008,2013,2011,1,1977,14.350833653330652
1,4,2011,0,0,1.0,1.0,100000.0,2.0,4.0,1,1,0,2011,2011,2011,2012,0,0,0,11.512925464970229
1,4,2012,0,0,1.0,1.0,300000.0,1.0,9.0,0,1,1,2013,2013,0,0,0,0,0,12.611537753638338
0,2,2008,0,0,1.0,1.0,650000.0,2.0,2.0,0,1,0,2011,2011,2008,2011,0,1,0,13.38472764187182
1,4,2010,0,0,1.0,1.0,203112.0,1.0,2.0,0,0,0,2013,2013,2010,2010,0,0,0,12.221512830018051
0,4,2006,0,0,1.0,1.0,27500000.0,1.0,12.0,0,1,0,2012,2012,0,0,0,0,0,17.1296965626368
0,4,2003,0,0,1.0,1.0,575000.0,1.0,4.0,0,1,0,2012,2012,2011,2011,0,0,0,13.262125319779487
0,4,2009,0,0,1.0,3.0,4400000.0,1.0,9.0,0,0,0,2009,2012,2012,2012,0,0,0,15.29711509888849
1,3,2006,0,0,1.0,1.0,1000000.0,1.0,2.0,0,1,0,2011,2011,0,0,2013,1,2557,13.815510557964274
0,4,2011,0,0,1.0,1.0,1000000.0,3.0,3.0,0,1,1,2013,2013,2011,2013,0,0,0,13.815510557964274
0,4,2010,0,0,1.0,2.0,79233.0,2.0,2.0,0,0,0,2010,2012,2010,2013,0,0,0,11.280148157687734
0,4,2005,0,0,1.0,1.0,750000.0,1.0,1.0,0,0,0,2005,2005,2005,2005,0,0,0,13.527828485512494
0,4,2011,0,0,1.0,1.0,1000000.0,2.0,2.0,0,1,0,2012,2012,2012,2013,0,0,0,13.815510557964274
0,4,2010,0,0,1.0,1.0,75000.0,1.0,4.0,0,1,0,2010,2010,2010,2010,0,0,0,11.225243392518447
0,4,2011,0,0,1.0,1.0,120000.0,1.0,3.0,0,0,0,2012,2012,2011,2011,0,0,0,11.695247021764184
1,3,2011,0,0,1.0,1.0,3500000.0,2.0,8.0,0,0,0,2011,2011,2012,2013,2013,1,891,15.068273526459642
0,4,2011,0,0,1.0,2.0,2800000.0,3.0,12.0,0,0,0,2011,2012,2011,2013,0,0,0,14.845129975145433
0,4,2011,0,0,1.0,1.0,300000.0,1.0,3.0,0,1,0,2012,2012,2012,2012,0,0,0,12.611537753638338
0,4,2011,0,0,1.0,2.0,4500000.0,2.0,3.0,0,1,1,2011,2013,2011,2011,0,0,0,15.319587954740548
0,4,2010,0,0,1.0,3.0,11900000.0,2.0,8.0,0,1,0,2011,2012,2012,2012,0,0,0,16.292048958081757
1,4,2010,0,0,1.0,1.0,3000000.0,2.0,6.0,0,1,1,2013,2013,2011,2012,0,0,0,14.914122846632385
1,4,2010,0,0,1.0,1.0,400000.0,3.0,3.0,0,0,0,2010,2010,2009,2011,0,0,0,12.89921982609012
0,4,2011,0,0,1.0,3.0,2750000.0,3.0,21.0,1,0,0,2011,2012,2011,2013,0,0,0,14.827111469642754
0,4,2011,0,0,1.0,1.0,2000000.0,2.0,13.0,1,1,1,2011,2011,2011,2012,0,0,0,14.508657738524219
0,4,2002,0,0,1.0,1.0,1200000.0,2.0,3.0,0,1,0,2011,2011,2010,2011,0,0,0,13.997832114758229
0,4,2011,0,0,1.0,2.0,400000.0,1.0,10.0,0,1,0,2011,2013,2013,2013,0,0,0,12.89921982609012
0,4,2010,0,0,1.0,2.0,3563271.0,1.0,3.0,0,0,0,2010,2012,2010,2010,0,0,0,15.086189501196017
